Contig ID,Assembly ID,Length,Topology,Clustering status,Viral Cluster,Cluster Name,Host_crisprdb,Host_beebacterium,Genbank accession
,BeeP-11-2013_NODE_3600_length_859_cov_3_126598,859,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3604_length_859_cov_2_250639,859,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3605_length_859_cov_1_090793,859,Linear,Singleton,,nan,nan,nan,nan
,BeeP-05-2013_NODE_475_length_858_cov_1_608195,858,Linear,Clustered,410_0,Siphoviridae,nan,nan,nan
,BP18_NODE_165_length_858_cov_1_009498,858,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3610_length_857_cov_9_726923,857,Linear,Singleton,,nan,nan,nan,nan
,BeeP-49-2013_NODE_883_length_857_cov_1_944872,857,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3618_length_856_cov_2_889602,856,Linear,Clustered,599_0,Siphoviridae,nan,nan,nan
,BP24_NODE_1464_length_856_cov_0_269388,856,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3617_length_856_cov_3_083440,856,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3628_length_855_cov_2_697943,855,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3632_length_854_cov_4_687259,854,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3637_length_853_cov_7_215206,853,Linear,Clustered,333_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_3639_length_853_cov_5_115979,853,Linear,Clustered,157_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_3643_length_852_cov_3_467097,852,Linear,Singleton,,nan,nan,nan,nan
,BeeP-25-2013_NODE_1488_length_852_cov_9_277419,852,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3653_length_851_cov_4_107235,851,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3657_length_851_cov_1_202842,851,Linear,Singleton,,nan,nan,nan,nan
,BP21_NODE_71_length_850_cov_2_960219,850,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3668_length_849_cov_2_580311,849,Linear,Singleton,,nan,nan,nan,nan
,BeeP-49-2013_NODE_898_length_849_cov_3_379534,849,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_635_length_848_cov_3_667964,848,Linear,Clustered,662_0,Myoviridae,nan,nan,nan
,BeeP-11-2013_NODE_3673_length_848_cov_6_967575,848,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3675_length_848_cov_3_019455,848,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3681_length_848_cov_2_080415,848,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3682_length_848_cov_1_987030,848,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3683_length_848_cov_1_491569,848,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_1504_length_847_cov_0_384298,847,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3685_length_847_cov_12_876623,847,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3686_length_847_cov_4_424675,847,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3691_length_847_cov_2_259740,847,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_639_length_847_cov_3_920779,847,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3695_length_846_cov_3_384915,846,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3697_length_846_cov_2_113134,846,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3698_length_846_cov_2_101430,846,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3700_length_846_cov_1_547464,846,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3701_length_846_cov_1_421326,846,Linear,Singleton,,nan,nan,nan,nan
,BeeP-47-2013_NODE_320_length_846_cov_6_945384,846,Linear,Overlap (VC_37/VC_41),,nan,nan,nan,nan
,BeeP-11-2013_NODE_3708_length_845_cov_2_062500,845,Linear,Clustered,599_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_3702_length_845_cov_5_088542,845,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3703_length_845_cov_4_397135,845,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3705_length_845_cov_2_785156,845,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3707_length_845_cov_2_250000,845,Linear,Singleton,,nan,nan,nan,nan
,BeeP-17-2013_NODE_297_length_844_cov_1_401565,844,Linear,Clustered,637_0,Podoviridae,nan,nan,nan
,BP24_NODE_1516_length_844_cov_0_345781,844,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3714_length_844_cov_1_784876,844,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3715_length_844_cov_1_777053,844,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3721_length_843_cov_2_650131,843,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_640_length_843_cov_2_079634,843,Linear,Singleton,,nan,nan,nan,nan
,BeeP-05-2013_NODE_486_length_842_cov_1_997386,842,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3724_length_842_cov_13_784314,842,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3728_length_842_cov_2_508497,842,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3731_length_842_cov_1_717647,842,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_643_length_841_cov_6_595550,841,Linear,Clustered,652_0,Myoviridae,nan,nan,nan
,BP23_NODE_533_length_841_cov_0_487500,841,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3732_length_841_cov_3_869110,841,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3734_length_841_cov_2_154450,841,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_1539_length_840_cov_0_482615,840,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3737_length_840_cov_4_398427,840,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3747_length_839_cov_15_171916,839,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3750_length_839_cov_2_954068,839,Linear,Overlap (VC_529/VC_530/VC_594),,nan,nan,nan,nan
,BeeP-11-2013_NODE_3754_length_839_cov_1_917323,839,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3756_length_839_cov_1_730971,839,Linear,Singleton,,nan,nan,nan,nan
,BeeP-05-2013_NODE_487_length_838_cov_1_802891,838,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3758_length_838_cov_5_185283,838,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3764_length_838_cov_2_052562,838,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_647_length_838_cov_3_591327,838,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_1553_length_837_cov_0_248603,837,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3773_length_836_cov_5_143610,836,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3774_length_836_cov_3_890646,836,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3779_length_836_cov_1_968379,836,Linear,Outlier,,nan,nan,nan,nan
,BeeP-25-2013_NODE_1568_length_836_cov_4_945982,836,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3782_length_835_cov_3_650396,835,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3784_length_835_cov_2_319261,835,Linear,Singleton,,nan,nan,nan,nan
,BeeP-25-2013_NODE_1573_length_835_cov_6_387863,835,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_650_length_835_cov_1_828496,835,Linear,Singleton,,nan,nan,nan,nan
,BP19_NODE_496_length_834_cov_0_455820,834,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3790_length_834_cov_3_184941,834,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3791_length_834_cov_2_828269,834,Linear,Singleton,,nan,nan,nan,nan
,BeeP-49-2013_NODE_912_length_834_cov_11_639366,834,Linear,Singleton,,nan,nan,nan,nan
,BP50_NODE_682_length_833_cov_0_492978,833,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3795_length_833_cov_13_431217,833,Linear,Singleton,,nan,nan,nan,nan
,BeeP-05-2013_NODE_495_length_832_cov_1_847682,832,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3811_length_832_cov_3_231788,832,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3812_length_832_cov_2_438411,832,Linear,Singleton,,nan,nan,nan,nan
,BeeP-43-2013_NODE_91_length_832_cov_3_520530,832,Linear,Singleton,,nan,nan,nan,nan
,BeeP-49-2013_NODE_915_length_832_cov_5_943046,832,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_1586_length_831_cov_0_256338,831,Linear,Singleton,,nan,nan,nan,nan
,BP49_NODE_442_length_830_cov_0_203103,830,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3830_length_829_cov_2_019947,829,Linear,Clustered,480_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_3829_length_829_cov_2_143617,829,Linear,Singleton,,nan,nan,nan,nan
,BP18_NODE_180_length_828_cov_0_701556,828,Linear,Singleton,,nan,nan,nan,nan
,BP18_NODE_181_length_828_cov_0_371994,828,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_1602_length_828_cov_0_690240,828,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3832_length_828_cov_2_519308,828,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3838_length_828_cov_1_774967,828,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3845_length_827_cov_3_193333,827,Linear,Clustered,602_0,Siphoviridae,nan,nan,nan
,BP18_NODE_182_length_827_cov_0_429178,827,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3841_length_827_cov_5_813333,827,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3844_length_827_cov_3_277333,827,Linear,Singleton,,nan,nan,nan,nan
,BP9_NODE_62_length_826_cov_0_489362,826,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3852_length_826_cov_5_731642,826,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3853_length_826_cov_3_520694,826,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3854_length_826_cov_2_841121,826,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3858_length_826_cov_1_226969,826,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3860_length_825_cov_3_189840,825,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3867_length_825_cov_1_660428,825,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3873_length_824_cov_2_456493,824,Linear,Clustered,407_0,Siphoviridae,nan,nan,nan
,BP18_NODE_185_length_824_cov_0_530583,824,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3888_length_823_cov_2_052279,823,Linear,Clustered,543_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_3876_length_823_cov_5_493298,823,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3883_length_823_cov_3_049598,823,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3884_length_823_cov_2_853887,823,Linear,Singleton,,nan,nan,nan,nan
,BeeP-25-2013_NODE_1631_length_822_cov_7_385235,822,Linear,Clustered,626_0,Podoviridae,nan,nan,nan
,BP49_NODE_447_length_822_cov_0_526391,822,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3889_length_822_cov_6_834899,822,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3894_length_822_cov_2_538255,822,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3895_length_822_cov_2_059060,822,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_1638_length_821_cov_0_174286,821,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3916_length_820_cov_2_394347,820,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3918_length_820_cov_2_100942,820,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3920_length_820_cov_1_510094,820,Linear,Singleton,,nan,nan,nan,nan
,BeeP-25-2013_NODE_1645_length_820_cov_7_145357,820,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_673_length_820_cov_1_532974,820,Linear,Singleton,,nan,nan,nan,nan
,BeeP-47-2013_NODE_340_length_820_cov_2_049798,820,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3925_length_819_cov_2_780323,819,Linear,Clustered,421_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_3921_length_819_cov_3_659030,819,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_674_length_819_cov_3_144205,819,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3932_length_818_cov_3_419703,818,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_677_length_818_cov_4_437247,818,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3936_length_817_cov_4_741892,817,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3942_length_816_cov_3_606225,816,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3944_length_816_cov_1_993234,816,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3946_length_816_cov_1_507442,816,Linear,Singleton,,nan,nan,nan,nan
,BeeP-06-2013_NODE_476_length_815_cov_1_485095,815,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3951_length_815_cov_4_391599,815,Linear,Singleton,,nan,nan,nan,nan
,BeeP-35-2013_NODE_2575_length_815_cov_3_468835,815,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3962_length_814_cov_3_742198,814,Linear,Clustered,466_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_3961_length_814_cov_4_508820,814,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3965_length_814_cov_3_227951,814,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3966_length_814_cov_2_924016,814,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3967_length_814_cov_2_480326,814,Linear,Singleton,,nan,nan,nan,nan
,BP23_NODE_565_length_813_cov_0_270231,813,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3974_length_813_cov_3_872283,813,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3977_length_813_cov_2_396739,813,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3978_length_813_cov_2_351902,813,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3979_length_813_cov_2_239130,813,Linear,Singleton,,nan,nan,nan,nan
,BeeP-49-2013_NODE_952_length_813_cov_8_968750,813,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_1683_length_812_cov_0_259045,812,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3983_length_812_cov_6_835374,812,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3984_length_812_cov_4_440816,812,Linear,Outlier,,nan,nan,nan,nan
,BeeP-25-2013_NODE_1695_length_812_cov_9_798639,812,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_690_length_812_cov_4_038095,812,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3995_length_811_cov_4_888283,811,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_3996_length_811_cov_3_449591,811,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4002_length_810_cov_8_787176,810,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4006_length_810_cov_2_006821,810,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4007_length_810_cov_1_980900,810,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_695_length_810_cov_8_851296,810,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4020_length_809_cov_2_226776,809,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4025_length_808_cov_4_704514,808,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4028_length_808_cov_2_205198,808,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4029_length_808_cov_1_998632,808,Linear,Singleton,,nan,nan,nan,nan
,BP18_NODE_192_length_807_cov_0_338192,807,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4039_length_807_cov_2_435616,807,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4043_length_806_cov_5_854595,806,Linear,Singleton,,nan,nan,nan,nan
,BeeP-44-2013_NODE_506_length_806_cov_3_256516,806,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4057_length_805_cov_3_104396,805,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4060_length_805_cov_2_560440,805,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4069_length_804_cov_2_689133,804,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4070_length_804_cov_2_383769,804,Linear,Singleton,,nan,nan,nan,nan
,BeeP-35-2013_NODE_2640_length_803_cov_3_830579,803,Linear,Clustered,652_0,Siphoviridae,nan,nan,nan
,BP10_NODE_842_length_802_cov_0_240822,802,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4083_length_802_cov_4_033103,802,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4087_length_802_cov_1_649655,802,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4089_length_801_cov_2_450276,801,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_713_length_801_cov_1_408840,801,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4094_length_800_cov_4_715076,800,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4097_length_800_cov_4_515906,800,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4103_length_800_cov_2_466113,800,Linear,Singleton,,nan,nan,nan,nan
,BeeP-25-2013_NODE_1785_length_800_cov_2_948824,800,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_714_length_800_cov_3_316736,800,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4112_length_799_cov_1_596953,799,Linear,Clustered,547_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_4106_length_799_cov_2_638504,799,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4108_length_799_cov_2_544321,799,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4113_length_799_cov_1_365651,799,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_1756_length_798_cov_0_119645,798,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4115_length_798_cov_8_237171,798,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4119_length_798_cov_3_886269,798,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4120_length_798_cov_2_862691,798,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_718_length_798_cov_8_009709,798,Linear,Singleton,,nan,nan,nan,nan
,BeeP-49-2013_NODE_972_length_797_cov_4_690278,797,Linear,Clustered,613_0,Myoviridae,nan,nan,nan
,BeeP-11-2013_NODE_4128_length_797_cov_6_312500,797,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4129_length_797_cov_3_156944,797,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4133_length_797_cov_2_309722,797,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_1770_length_795_cov_0_344214,795,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4152_length_794_cov_7_347280,794,Linear,Clustered,600_0,Siphoviridae,nan,nan,nan
,BP24_NODE_1779_length_794_cov_0_279346,794,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4153_length_794_cov_6_683403,794,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4155_length_794_cov_4_284519,794,Linear,Singleton,,nan,nan,nan,nan
,BP49_NODE_476_length_793_cov_0_675595,793,Linear,Clustered,407_0,Myoviridae,nan,nan,nan
,BeeP-11-2013_NODE_4164_length_793_cov_3_229050,793,Linear,Clustered,605_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_4169_length_793_cov_1_648045,793,Linear,Clustered,584_0,Siphoviridae,nan,nan,nan
,BeeP-11-2013_NODE_4161_length_793_cov_6_635475,793,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4166_length_793_cov_2_783520,793,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4168_length_793_cov_2_606145,793,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_727_length_793_cov_3_632682,793,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4171_length_792_cov_5_384615,792,Linear,Clustered,390_0,Siphoviridae,nan,nan,nan
,BP24_NODE_1793_length_792_cov_0_350224,792,Linear,Singleton,,nan,nan,nan,nan
,BP50_NODE_766_length_792_cov_0_347243,792,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4172_length_792_cov_4_072727,792,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4174_length_792_cov_3_532867,792,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4179_length_792_cov_1_928671,792,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_1804_length_791_cov_0_291045,791,Linear,Singleton,,nan,nan,nan,nan
,BeeP-05-2013_NODE_530_length_791_cov_2_813725,791,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4182_length_791_cov_5_431373,791,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4183_length_791_cov_3_212885,791,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4187_length_791_cov_1_547619,791,Linear,Singleton,,nan,nan,nan,nan
,BeeP-25-2013_NODE_1842_length_791_cov_8_519608,791,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4188_length_790_cov_8_110799,790,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4192_length_790_cov_3_046283,790,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4193_length_790_cov_2_287518,790,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4195_length_790_cov_2_053296,790,Linear,Singleton,,nan,nan,nan,nan
,BeeP-49-2013_NODE_987_length_790_cov_2_394109,790,Linear,Outlier,,nan,nan,nan,nan
,BP24_NODE_1816_length_789_cov_0_269461,789,Linear,Singleton,,nan,nan,nan,nan
,BP27_NODE_308_length_789_cov_0_950599,789,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4204_length_789_cov_2_568820,789,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4207_length_789_cov_1_985955,789,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4213_length_789_cov_1_553371,789,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4219_length_788_cov_3_203938,788,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4222_length_788_cov_2_390999,788,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4224_length_788_cov_1_658228,788,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4231_length_787_cov_3_498592,787,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4234_length_787_cov_1_773239,787,Linear,Overlap (VC_424/VC_425),,nan,nan,nan,nan
,BeeP-35-2013_NODE_2732_length_787_cov_3_509859,787,Linear,Singleton,,nan,nan,nan,nan
,BeeP-35-2013_NODE_2734_length_787_cov_3_385915,787,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4240_length_786_cov_4_157969,786,Linear,Clustered,470_0,Siphoviridae,nan,nan,nan
,BP24_NODE_1837_length_786_cov_0_430075,786,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_1843_length_786_cov_0_045113,786,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4238_length_786_cov_6_791255,786,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4244_length_786_cov_2_273625,786,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4247_length_786_cov_1_204513,786,Linear,Singleton,,nan,nan,nan,nan
,BP50_NODE_785_length_785_cov_0_394578,785,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4252_length_785_cov_3_485876,785,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4253_length_785_cov_3_355932,785,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4256_length_785_cov_2_637006,785,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4260_length_785_cov_1_336158,785,Linear,Singleton,,nan,nan,nan,nan
,BeeP-35-2013_NODE_2747_length_785_cov_2_871469,785,Linear,Outlier,,nan,nan,nan,nan
,BeeP-49-2013_NODE_997_length_785_cov_5_854520,785,Linear,Singleton,,nan,nan,nan,nan
,BP24_NODE_1852_length_784_cov_0_389140,784,Linear,Clustered,322_0,Mixed,nan,nan,nan
,BeeP-11-2013_NODE_4263_length_784_cov_4_227723,784,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4265_length_784_cov_3_264498,784,Linear,Outlier,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4267_length_784_cov_2_401697,784,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4270_length_784_cov_2_100424,784,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4273_length_783_cov_5_565156,783,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4274_length_783_cov_3_043909,783,Linear,Singleton,,nan,nan,nan,nan
,BeeP-37-2013_NODE_746_length_783_cov_4_351275,783,Linear,Singleton,,nan,nan,nan,nan
,BeeP-11-2013_NODE_4281_length_782_cov_5_007092,782,Linear,Clustered,606_0,Siphoviridae,nan,nan,nan
