,Major capsid,Minor capsid,Baseplate,Major tail,Minor tail,Portal,Tail fiber,Tail shaft,Collar,HTJ,Other,Confidence
contig_339_phanotate_20_geneCall,0.53,0.93,0.57,3.40,0.45,0.45,1.07,0.22,0.71,0.31,1.36,0.67
contig_339_phanotate_21_geneCall,0.86,1.15,0.57,1.30,0.37,0.31,1.00,0.28,0.51,0.38,3.26,0.97
contig_339_phanotate_22_geneCall,0.53,0.93,0.57,3.40,0.45,0.45,1.07,0.22,0.71,0.31,1.36,0.67
contig_339_phanotate_23_geneCall,0.02,0.08,0.03,0.18,0.10,0.14,0.23,0.04,0.10,0.08,9.00,1.00
contig_339_phanotate_24_geneCall,0.15,0.36,0.73,0.96,0.24,0.17,1.69,0.13,0.76,0.16,4.65,0.98
contig_339_phanotate_25_geneCall,1.52,0.31,0.23,0.12,0.08,0.56,0.42,0.13,0.48,0.60,5.57,0.98
contig_339_phanotate_26_geneCall,0.01,0.02,0.01,0.01,0.09,0.15,0.17,0.01,0.04,0.03,9.46,1.00
contig_339_phanotate_27_geneCall,0.01,0.05,0.02,0.00,0.01,0.36,0.04,0.01,0.06,0.36,9.09,1.00
contig_339_phanotate_28_geneCall,0.01,1.15,0.02,0.01,0.03,1.36,0.06,0.02,0.20,0.40,6.74,0.98
contig_339_phanotate_29_geneCall,0.17,1.14,0.13,0.13,0.14,3.05,0.28,0.10,0.29,0.90,3.68,0.97
contig_339_phanotate_30_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_339_phanotate_31_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_362_phanotate_1_geneCall,0.35,0.98,0.23,0.19,2.60,1.06,1.66,0.16,1.01,0.45,1.31,0.70
contig_362_phanotate_2_geneCall,0.05,0.41,0.13,0.04,0.11,0.29,0.44,0.05,0.13,0.12,8.23,0.99
contig_362_phanotate_3_geneCall,0.05,0.06,0.03,0.03,0.03,0.10,0.99,0.03,0.35,0.04,8.28,0.99
contig_362_phanotate_4_geneCall,0.13,0.25,2.68,1.24,0.63,1.35,0.42,0.26,0.18,1.35,1.50,0.75
contig_362_phanotate_5_geneCall,0.36,1.01,0.49,0.73,0.69,0.97,0.95,0.19,0.54,0.52,3.57,0.97
contig_387_phanotate_1_geneCall,0.11,0.25,0.36,0.78,0.48,0.22,0.30,0.07,0.60,1.27,5.56,0.98
contig_387_phanotate_2_geneCall,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.00,9.97,1.00
contig_387_phanotate_3_geneCall,0.00,0.03,0.01,0.00,0.05,0.00,0.04,0.00,0.00,0.12,9.74,1.00
contig_387_phanotate_4_geneCall,0.01,0.03,0.03,0.01,0.00,0.38,0.07,0.00,0.05,0.03,9.39,1.00
contig_387_phanotate_5_geneCall,0.00,0.05,0.03,0.00,0.02,0.04,0.04,0.00,0.13,2.93,6.75,0.98
contig_387_phanotate_6_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_7_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_8_geneCall,0.00,0.36,0.00,0.00,0.00,0.00,0.01,0.00,0.00,7.40,2.23,0.89
contig_387_phanotate_9_geneCall,0.01,0.03,0.04,0.02,0.17,0.01,0.33,0.01,0.05,0.00,9.33,1.00
contig_387_phanotate_10_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_11_geneCall,0.13,0.37,0.36,0.18,0.15,1.02,1.35,0.09,1.79,0.10,4.45,0.98
contig_387_phanotate_12_geneCall,0.14,0.75,0.07,0.08,0.13,0.20,0.20,0.14,0.13,0.26,7.89,0.99
contig_387_phanotate_13_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.98,1.00
contig_387_phanotate_14_geneCall,0.08,1.13,0.10,0.06,0.24,2.21,0.65,0.07,0.29,1.37,3.80,0.97
contig_387_phanotate_15_geneCall,0.00,0.01,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.15,9.67,1.00
contig_387_phanotate_16_geneCall,0.00,0.04,0.01,0.00,0.01,0.01,0.04,0.00,0.05,0.03,9.81,1.00
contig_387_phanotate_17_geneCall,0.03,1.81,0.21,0.09,0.79,3.05,0.30,0.04,0.25,0.61,2.83,0.84
contig_387_phanotate_18_geneCall,0.00,0.02,0.00,0.00,0.34,0.00,0.03,0.00,0.00,0.01,9.59,1.00
contig_387_phanotate_19_geneCall,0.00,0.03,1.06,0.00,0.02,0.00,0.00,0.00,0.00,1.22,7.65,0.99
contig_387_phanotate_20_geneCall,0.00,0.00,0.03,0.10,0.00,0.00,0.01,0.00,0.00,0.00,9.86,1.00
contig_387_phanotate_21_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_387_phanotate_22_geneCall,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.00,0.00,0.00,9.96,1.00
contig_387_phanotate_23_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_24_geneCall,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_387_phanotate_25_geneCall,0.07,0.51,0.12,0.04,0.13,0.61,0.28,0.04,0.19,3.39,4.62,0.98
contig_387_phanotate_26_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.05,0.01,9.93,1.00
contig_387_phanotate_27_geneCall,0.00,0.01,0.05,0.00,0.28,0.00,0.03,0.00,0.00,0.05,9.59,1.00
contig_387_phanotate_28_geneCall,0.06,0.29,0.01,0.00,0.02,0.01,0.33,0.00,0.01,0.13,9.15,1.00
contig_387_phanotate_29_geneCall,0.15,0.67,0.98,0.17,0.69,0.73,0.60,0.04,0.76,3.29,1.92,0.63
contig_387_phanotate_30_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_387_phanotate_31_geneCall,0.00,0.03,0.10,0.00,0.03,0.12,0.01,0.03,0.02,0.49,9.17,1.00
contig_387_phanotate_32_geneCall,0.08,1.13,0.10,0.06,0.24,2.21,0.65,0.07,0.29,1.37,3.80,0.97
contig_387_phanotate_33_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_34_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_35_geneCall,0.05,0.64,0.27,0.06,0.40,0.65,0.94,0.07,0.11,0.25,6.57,0.98
contig_387_phanotate_36_geneCall,0.07,0.77,0.01,0.00,0.05,0.02,0.06,0.11,0.13,0.07,8.69,1.00
contig_387_phanotate_37_geneCall,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.00,9.97,1.00
contig_387_phanotate_38_geneCall,0.00,0.32,0.01,0.00,0.02,0.01,0.04,0.00,0.00,0.87,8.74,1.00
contig_387_phanotate_39_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_40_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_387_phanotate_41_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_42_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_43_geneCall,0.01,0.11,0.66,0.09,0.34,0.02,0.22,0.04,0.10,0.06,8.36,0.99
contig_387_phanotate_44_geneCall,0.00,0.03,0.03,0.00,0.10,0.15,0.06,0.00,0.05,0.03,9.54,1.00
contig_387_phanotate_45_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_46_geneCall,0.00,0.05,0.33,0.00,0.01,0.00,0.04,0.00,0.00,3.37,6.20,0.98
contig_387_phanotate_47_geneCall,0.00,0.01,0.00,0.00,0.11,0.00,0.03,0.00,0.00,0.42,9.43,1.00
contig_387_phanotate_48_geneCall,0.00,0.14,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.15,9.68,1.00
contig_387_phanotate_49_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,9.98,1.00
contig_387_phanotate_50_geneCall,0.02,0.35,0.06,0.05,0.37,0.24,0.39,0.09,0.24,0.04,8.15,0.99
contig_387_phanotate_51_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_52_geneCall,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,9.92,1.00
contig_387_phanotate_53_geneCall,0.03,0.19,0.05,0.07,0.04,0.12,0.11,0.01,0.72,0.03,8.63,1.00
contig_387_phanotate_54_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_55_geneCall,0.05,0.03,0.02,0.02,0.05,0.06,0.24,0.02,0.73,0.28,8.51,0.99
contig_387_phanotate_56_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,9.98,1.00
contig_387_phanotate_57_geneCall,0.01,0.87,0.05,0.01,0.05,0.54,0.14,0.01,0.03,0.02,8.27,0.99
contig_387_phanotate_58_geneCall,0.04,0.42,0.03,0.04,0.03,0.13,0.11,0.07,0.09,0.17,8.88,1.00
contig_387_phanotate_59_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.98,1.00
contig_387_phanotate_60_geneCall,0.08,1.13,0.10,0.06,0.24,2.21,0.65,0.07,0.29,1.37,3.80,0.97
contig_387_phanotate_61_geneCall,0.00,0.00,0.00,0.03,0.42,1.58,0.13,0.01,1.27,0.52,6.05,0.98
contig_387_phanotate_62_geneCall,0.00,0.13,0.02,0.00,0.01,0.01,0.09,0.00,0.00,0.05,9.68,1.00
contig_387_phanotate_63_geneCall,0.00,0.02,0.00,0.04,0.00,0.00,0.01,0.00,0.00,0.04,9.89,1.00
contig_387_phanotate_64_geneCall,0.00,0.01,0.01,0.06,0.03,0.00,0.10,0.00,0.06,0.00,9.72,1.00
contig_387_phanotate_65_geneCall,0.02,0.15,0.02,0.40,0.01,0.01,0.03,0.01,0.04,0.00,9.31,1.00
contig_387_phanotate_66_geneCall,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,9.93,1.00
contig_387_phanotate_67_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68,9.32,1.00
contig_387_phanotate_68_geneCall,0.02,1.54,0.02,0.00,0.02,0.04,0.16,0.00,0.02,0.72,7.46,0.99
contig_387_phanotate_69_geneCall,0.12,0.20,0.22,0.06,0.20,0.26,0.50,0.03,0.72,1.13,6.56,0.98
contig_387_phanotate_70_geneCall,0.00,0.03,0.00,0.60,0.00,0.03,0.01,0.00,0.00,0.01,9.33,1.00
contig_387_phanotate_71_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.98,1.00
contig_387_phanotate_72_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_73_geneCall,0.04,0.45,0.14,0.04,0.06,0.15,0.20,0.05,0.05,0.10,8.71,1.00
contig_387_phanotate_74_geneCall,0.00,5.61,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.96,3.42,0.19
contig_387_phanotate_75_geneCall,0.09,0.52,0.06,0.05,0.26,0.63,0.77,0.07,0.36,1.50,5.69,0.98
contig_387_phanotate_76_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.98,1.00
contig_387_phanotate_77_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,9.97,1.00
contig_387_phanotate_78_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.99,1.00
contig_387_phanotate_79_geneCall,0.03,0.53,0.03,0.03,0.10,0.37,0.14,0.04,0.02,1.76,6.95,0.99
contig_387_phanotate_80_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.99,1.00
contig_387_phanotate_81_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_82_geneCall,0.00,0.00,0.00,0.00,0.00,1.85,0.00,0.00,0.00,0.00,8.15,0.99
contig_387_phanotate_83_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_84_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_85_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_86_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_87_geneCall,0.01,0.08,0.12,0.04,0.12,0.32,0.25,0.02,0.18,0.02,8.84,1.00
contig_387_phanotate_88_geneCall,0.01,0.04,0.01,0.00,0.00,0.02,0.03,0.00,0.24,0.05,9.60,1.00
contig_387_phanotate_89_geneCall,0.01,0.06,0.11,0.01,0.05,0.02,0.09,0.02,0.10,0.25,9.27,1.00
contig_387_phanotate_90_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_91_geneCall,0.00,0.13,0.03,0.00,0.06,0.02,0.02,0.00,0.00,1.52,8.20,0.99
contig_387_phanotate_92_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_93_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_94_geneCall,0.00,0.18,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,9.79,1.00
contig_387_phanotate_95_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.01,9.86,1.00
contig_387_phanotate_96_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_97_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_98_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.98,1.00
contig_387_phanotate_99_geneCall,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.96,1.00
contig_387_phanotate_100_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_101_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_102_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_103_geneCall,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.00,0.00,0.00,9.97,1.00
contig_387_phanotate_104_geneCall,0.00,0.02,0.02,0.01,0.01,0.01,0.17,0.00,0.22,0.02,9.51,1.00
contig_387_phanotate_105_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_106_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.98,1.00
contig_387_phanotate_107_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_108_geneCall,0.00,0.01,0.01,0.00,0.01,0.01,0.02,0.00,0.02,0.02,9.91,1.00
contig_387_phanotate_109_geneCall,0.08,1.13,0.10,0.06,0.24,2.21,0.65,0.07,0.29,1.37,3.80,0.97
contig_387_phanotate_110_geneCall,0.33,0.51,0.57,0.58,0.60,0.44,1.82,0.27,2.92,0.48,1.47,0.59
contig_387_phanotate_111_geneCall,0.29,0.27,0.01,0.01,0.01,5.50,0.17,0.01,0.16,0.82,2.76,0.95
contig_387_phanotate_112_geneCall,0.00,0.01,0.01,0.00,0.01,0.00,0.01,0.00,0.00,0.01,9.95,1.00
contig_387_phanotate_113_geneCall,0.00,0.02,0.03,0.00,0.02,0.01,0.03,0.01,0.06,0.01,9.80,1.00
contig_387_phanotate_114_geneCall,0.01,0.11,0.03,0.02,0.37,0.03,0.33,0.02,0.10,0.02,8.95,1.00
contig_387_phanotate_115_geneCall,0.02,0.02,0.03,0.01,0.06,0.38,0.20,0.00,4.17,0.02,5.08,0.98
contig_387_phanotate_116_geneCall,0.08,1.13,0.10,0.06,0.24,2.21,0.65,0.07,0.29,1.37,3.80,0.97
contig_387_phanotate_117_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.98,1.00
contig_387_phanotate_118_geneCall,0.00,0.21,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.03,9.70,1.00
contig_387_phanotate_119_geneCall,0.00,0.09,0.01,0.01,0.03,0.08,0.09,0.01,0.03,0.03,9.62,1.00
contig_387_phanotate_120_geneCall,0.00,0.16,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.49,9.33,1.00
contig_387_phanotate_121_geneCall,0.00,0.07,0.01,0.00,0.01,0.04,0.01,0.01,0.19,0.08,9.57,1.00
contig_387_phanotate_122_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,9.97,1.00
contig_387_phanotate_123_geneCall,0.00,0.03,0.00,0.00,0.00,0.00,0.04,0.00,0.03,0.01,9.88,1.00
contig_387_phanotate_124_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_125_geneCall,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,9.76,1.00
contig_387_phanotate_126_geneCall,0.08,0.13,0.06,0.04,0.24,0.11,1.11,0.07,0.78,0.12,7.27,0.99
contig_387_phanotate_127_geneCall,0.12,2.61,0.08,0.23,0.15,0.24,0.20,0.07,0.54,0.31,5.45,0.98
contig_387_phanotate_128_geneCall,0.03,0.28,0.17,0.03,0.06,0.17,0.11,0.04,0.12,0.21,8.77,1.00
contig_387_phanotate_129_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_130_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.97,1.00
contig_387_phanotate_131_geneCall,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.03,0.00,9.94,1.00
contig_387_phanotate_132_geneCall,0.00,0.05,0.02,0.02,0.11,0.01,0.17,0.03,0.02,0.03,9.54,1.00
contig_387_phanotate_133_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_134_geneCall,0.13,0.37,0.36,0.18,0.15,1.02,1.35,0.09,1.79,0.10,4.45,0.98
contig_387_phanotate_135_geneCall,0.07,0.34,0.04,0.03,0.13,0.07,0.11,0.02,0.06,0.14,9.00,1.00
contig_387_phanotate_136_geneCall,0.00,0.06,0.01,0.00,0.36,0.03,0.02,0.00,0.00,0.06,9.46,1.00
contig_387_phanotate_137_geneCall,0.01,0.12,0.02,0.05,0.02,0.16,0.13,0.02,0.72,0.13,8.63,1.00
contig_387_phanotate_138_geneCall,0.01,0.07,0.04,0.00,0.04,0.01,0.02,0.01,0.07,0.04,9.69,1.00
contig_387_phanotate_139_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_140_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.01,0.00,9.96,1.00
contig_387_phanotate_141_geneCall,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.00,0.00,0.02,9.94,1.00
contig_387_phanotate_142_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_143_geneCall,0.07,0.23,0.02,0.04,0.10,2.97,0.16,0.05,0.58,2.01,3.80,0.97
contig_387_phanotate_144_geneCall,0.01,0.08,0.05,0.01,0.06,0.42,0.07,0.03,0.02,0.08,9.17,1.00
contig_387_phanotate_145_geneCall,0.89,0.09,2.63,0.23,0.13,0.04,0.09,0.03,0.01,0.81,5.03,0.98
contig_387_phanotate_146_geneCall,0.00,0.00,0.10,0.00,0.02,0.00,0.03,0.02,0.01,0.03,9.79,1.00
contig_387_phanotate_147_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.98,1.00
contig_387_phanotate_148_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_149_geneCall,0.00,0.07,0.05,0.01,0.02,0.01,0.01,0.00,0.00,0.09,9.73,1.00
contig_387_phanotate_150_geneCall,0.00,0.01,0.00,0.00,0.09,0.01,0.22,0.00,0.01,0.03,9.62,1.00
contig_387_phanotate_151_geneCall,0.21,0.68,0.02,0.01,0.02,1.66,0.04,0.00,0.13,1.71,5.51,0.98
contig_387_phanotate_152_geneCall,0.33,1.06,1.15,1.95,0.35,0.37,0.96,0.41,0.41,0.79,2.22,0.96
contig_387_phanotate_153_geneCall,0.02,0.02,0.03,0.01,0.06,0.38,0.20,0.00,4.17,0.02,5.08,0.98
contig_387_phanotate_154_geneCall,0.03,2.09,0.11,0.29,0.10,0.31,0.28,0.05,0.09,0.67,5.97,0.98
contig_387_phanotate_155_geneCall,0.33,1.03,0.42,0.00,0.05,0.94,0.09,0.02,0.02,4.01,3.09,0.66
contig_387_phanotate_156_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_157_geneCall,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.55,1.00
contig_387_phanotate_158_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.98,1.00
contig_387_phanotate_159_geneCall,0.59,0.83,0.18,0.13,0.49,0.43,0.44,0.13,0.32,0.23,6.24,0.98
contig_387_phanotate_160_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,9.13,1.00
contig_387_phanotate_161_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.98,1.00
contig_387_phanotate_162_geneCall,0.00,0.00,0.03,0.00,0.27,0.00,0.00,0.00,0.00,0.15,9.54,1.00
contig_387_phanotate_163_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.98,1.00
contig_387_phanotate_164_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.99,1.00
contig_387_phanotate_165_geneCall,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.05,9.92,1.00
contig_387_phanotate_166_geneCall,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.03,9.95,1.00
contig_387_phanotate_167_geneCall,0.00,0.04,0.00,0.00,0.01,0.04,0.01,0.00,0.03,0.01,9.84,1.00
contig_387_phanotate_168_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.98,1.00
contig_387_phanotate_169_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_170_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_387_phanotate_171_geneCall,0.01,0.06,0.01,0.75,0.00,0.19,0.07,0.01,0.03,0.05,8.82,1.00
contig_387_phanotate_172_geneCall,0.04,0.37,0.20,0.04,0.26,0.09,0.42,0.02,0.09,0.77,7.69,0.99
contig_387_phanotate_173_geneCall,0.38,0.11,0.03,0.01,0.01,0.02,0.03,0.04,0.02,0.01,9.32,1.00
contig_387_phanotate_174_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.99,1.00
contig_387_phanotate_175_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_387_phanotate_176_geneCall,0.19,1.76,0.18,0.14,0.31,0.55,0.38,0.11,0.50,0.51,5.37,0.98
contig_387_phanotate_177_geneCall,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.00,0.01,0.07,9.88,1.00
contig_471_phanotate_1_geneCall,0.37,0.94,0.51,0.86,0.80,0.90,1.13,0.19,0.66,0.52,3.11,0.97
contig_471_phanotate_2_geneCall,1.64,0.76,0.26,0.37,0.62,0.39,1.64,0.28,1.91,0.17,1.97,0.96
contig_471_phanotate_3_geneCall,1.17,0.58,0.03,0.05,0.07,4.78,0.62,0.01,0.19,0.19,2.32,0.92
contig_471_phanotate_4_geneCall,0.14,0.26,0.54,0.01,0.20,0.04,0.29,0.04,0.02,1.10,7.36,0.99
contig_471_phanotate_5_geneCall,0.00,0.01,0.00,0.00,0.00,0.01,0.02,0.00,0.05,4.03,5.86,0.98
contig_471_phanotate_6_geneCall,0.05,0.23,0.01,0.20,0.11,3.03,0.08,0.00,0.07,0.77,5.45,0.98
contig_471_phanotate_7_geneCall,0.15,0.63,0.37,0.22,0.29,0.25,0.62,0.12,0.26,0.40,6.71,0.98
contig_471_phanotate_8_geneCall,0.13,0.25,2.68,1.24,0.63,1.35,0.42,0.26,0.18,1.35,1.50,0.75
contig_471_phanotate_9_geneCall,0.05,0.06,0.03,0.03,0.03,0.10,0.99,0.03,0.35,0.04,8.28,0.99
contig_471_phanotate_10_geneCall,0.05,0.41,0.13,0.04,0.11,0.29,0.44,0.05,0.13,0.12,8.23,0.99
contig_471_phanotate_11_geneCall,0.29,1.11,0.28,0.23,1.84,0.79,2.19,0.22,1.17,0.48,1.39,0.37
contig_479_phanotate_1_geneCall,0.00,9.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.91
contig_479_phanotate_2_geneCall,1.90,0.38,0.29,0.35,0.28,0.57,0.33,1.64,0.41,2.15,1.70,0.56
contig_479_phanotate_3_geneCall,0.23,0.56,1.51,0.26,0.34,1.12,0.29,0.32,0.33,2.77,2.27,0.60
contig_479_phanotate_4_geneCall,0.41,0.92,1.14,0.56,0.79,0.31,2.03,0.35,0.96,0.39,2.15,0.96
contig_479_phanotate_5_geneCall,0.02,4.01,0.01,0.01,0.02,0.13,0.02,0.02,0.03,1.39,4.34,0.97
contig_493_phanotate_1_geneCall,0.59,0.33,1.05,0.36,0.32,1.50,0.28,0.27,0.23,2.42,2.66,0.96
contig_493_phanotate_2_geneCall,0.02,0.07,0.02,0.04,0.05,0.14,0.06,0.01,0.04,0.05,9.49,1.00
contig_493_phanotate_3_geneCall,0.00,9.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.91
contig_493_phanotate_4_geneCall,1.90,0.38,0.29,0.35,0.28,0.57,0.33,1.64,0.41,2.15,1.70,0.56
