,Major capsid,Minor capsid,Baseplate,Major tail,Minor tail,Portal,Tail fiber,Tail shaft,Collar,HTJ,Other,Confidence
circular_read_610_phanotate_6_geneCall,0.04,0.03,0.08,0.07,0.03,0.07,0.30,0.00,1.02,0.36,7.99,0.99
circular_read_610_phanotate_7_geneCall,0.01,3.07,1.17,0.01,0.10,0.47,0.08,0.01,0.01,0.28,4.79,0.98
circular_read_610_phanotate_8_geneCall,0.01,0.16,0.11,0.01,0.04,0.04,0.03,0.01,0.05,0.46,9.07,1.00
circular_read_610_phanotate_9_geneCall,0.04,1.78,0.08,0.10,0.07,0.08,0.16,0.04,0.08,0.28,7.30,0.99
circular_read_610_phanotate_10_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_11_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
circular_read_610_phanotate_12_geneCall,0.00,0.03,0.00,0.00,0.00,0.02,0.01,0.00,0.05,0.88,9.01,1.00
circular_read_610_phanotate_13_geneCall,0.02,0.06,0.12,0.02,0.03,0.05,0.97,0.02,0.29,0.13,8.30,0.99
circular_read_610_phanotate_14_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
circular_read_610_phanotate_15_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
circular_read_610_phanotate_16_geneCall,0.00,0.00,0.00,0.00,0.00,0.02,0.87,0.00,0.00,0.00,9.11,1.00
circular_read_610_phanotate_17_geneCall,0.00,0.01,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.28,9.63,1.00
circular_read_610_phanotate_18_geneCall,0.00,0.02,0.01,0.00,0.01,0.00,0.02,0.00,0.00,0.01,9.92,1.00
circular_read_610_phanotate_19_geneCall,0.00,0.02,0.01,0.00,0.00,0.01,0.00,0.00,0.03,0.40,9.52,1.00
circular_read_610_phanotate_20_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_21_geneCall,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.97,1.00
circular_read_610_phanotate_22_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_23_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_24_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_25_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_26_geneCall,0.02,0.34,0.02,0.01,0.04,0.03,0.08,0.02,0.07,0.05,9.31,1.00
circular_read_610_phanotate_27_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_28_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_29_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_30_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_31_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_32_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_33_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
circular_read_610_phanotate_34_geneCall,0.00,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.34,1.00
circular_read_610_phanotate_35_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,9.99,1.00
circular_read_610_phanotate_36_geneCall,0.00,0.01,0.05,0.02,0.15,0.32,0.19,0.00,0.09,0.02,9.15,1.00
circular_read_610_phanotate_37_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,9.98,1.00
circular_read_610_phanotate_38_geneCall,0.01,0.02,0.02,0.01,0.02,0.02,0.04,0.01,0.02,1.53,8.30,0.99
circular_read_610_phanotate_39_geneCall,0.00,0.02,0.00,0.00,0.07,0.08,0.33,0.00,0.00,0.01,9.48,1.00
circular_read_610_phanotate_40_geneCall,0.01,0.14,0.01,0.02,0.01,0.01,0.05,0.01,0.02,0.05,9.68,1.00
circular_read_610_phanotate_41_geneCall,0.00,0.04,0.03,0.00,0.02,0.00,0.01,0.00,0.00,0.29,9.60,1.00
circular_read_610_phanotate_42_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_43_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.03,9.94,1.00
circular_read_610_phanotate_44_geneCall,0.00,0.07,0.24,0.01,0.00,0.55,0.03,0.01,0.01,0.01,9.09,1.00
circular_read_610_phanotate_45_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.97,1.00
circular_read_610_phanotate_46_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_47_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.99,1.00
circular_read_610_phanotate_48_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_49_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_50_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
circular_read_610_phanotate_51_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_52_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_53_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_54_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_55_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,9.97,1.00
circular_read_610_phanotate_56_geneCall,0.00,1.18,0.05,0.04,0.06,0.04,0.23,0.01,0.05,0.02,8.32,0.99
circular_read_610_phanotate_57_geneCall,0.00,0.03,0.01,0.00,0.01,0.09,0.01,0.00,0.07,0.13,9.64,1.00
circular_read_610_phanotate_58_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_59_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_60_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_61_geneCall,0.00,0.37,0.01,0.01,0.01,0.00,0.02,0.00,0.01,0.12,9.44,1.00
circular_read_610_phanotate_62_geneCall,0.00,0.02,0.00,0.00,0.00,0.01,0.03,0.00,0.02,0.02,9.88,1.00
circular_read_610_phanotate_63_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.09,0.00,9.89,1.00
circular_read_610_phanotate_64_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.98,1.00
circular_read_610_phanotate_65_geneCall,0.16,2.41,0.16,0.04,0.30,0.14,0.19,0.07,0.09,0.17,6.27,0.98
circular_read_610_phanotate_66_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_67_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
circular_read_610_phanotate_68_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_69_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_70_geneCall,0.00,0.01,0.73,0.00,0.00,0.02,0.00,0.00,0.00,1.29,7.94,0.99
circular_read_610_phanotate_71_geneCall,0.00,0.08,0.04,0.00,0.01,0.00,0.05,0.00,0.01,1.04,8.77,1.00
circular_read_610_phanotate_72_geneCall,0.01,0.15,0.01,0.00,0.04,0.11,0.21,0.02,0.08,0.21,9.14,1.00
circular_read_610_phanotate_73_geneCall,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.95,1.00
circular_read_610_phanotate_74_geneCall,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,2.02,7.96,0.99
circular_read_610_phanotate_75_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_76_geneCall,0.00,3.09,0.05,0.01,0.01,0.14,0.09,0.01,0.01,0.36,6.24,0.98
circular_read_610_phanotate_77_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_78_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_79_geneCall,0.00,0.00,0.00,0.00,0.04,0.00,0.01,0.00,0.00,0.00,9.95,1.00
circular_read_610_phanotate_80_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_81_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.99,1.00
circular_read_610_phanotate_82_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.99,1.00
circular_read_610_phanotate_83_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_84_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_85_geneCall,0.00,0.00,0.01,0.00,0.02,0.00,0.64,0.23,0.01,0.00,9.08,1.00
circular_read_610_phanotate_86_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_87_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_88_geneCall,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.18,9.81,1.00
circular_read_610_phanotate_89_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_90_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_91_geneCall,0.00,0.03,0.01,0.00,0.01,0.00,0.10,0.00,0.01,0.00,9.84,1.00
circular_read_610_phanotate_92_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_93_geneCall,0.00,0.04,0.63,0.01,0.48,0.00,0.02,0.00,0.00,0.85,7.95,0.99
circular_read_610_phanotate_94_geneCall,0.01,0.03,0.04,0.04,0.03,0.02,0.08,0.03,0.10,0.08,9.54,1.00
circular_read_610_phanotate_95_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_96_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_97_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.74,9.25,1.00
circular_read_610_phanotate_98_geneCall,0.00,0.01,0.00,0.77,0.01,0.01,0.11,0.00,1.45,0.00,7.63,0.99
circular_read_610_phanotate_99_geneCall,0.01,0.05,0.06,0.18,0.07,0.03,0.13,0.03,0.05,0.08,9.30,1.00
circular_read_610_phanotate_100_geneCall,0.00,0.06,0.01,0.00,0.00,0.01,0.02,0.00,0.04,0.01,9.86,1.00
circular_read_610_phanotate_101_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.04,0.00,9.95,1.00
circular_read_610_phanotate_102_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,9.86,1.00
circular_read_610_phanotate_103_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.99,1.00
circular_read_610_phanotate_104_geneCall,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,9.98,1.00
circular_read_610_phanotate_105_geneCall,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.24,0.00,0.01,9.65,1.00
circular_read_610_phanotate_106_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
circular_read_610_phanotate_107_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_108_geneCall,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,9.97,1.00
circular_read_610_phanotate_109_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
circular_read_610_phanotate_110_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_111_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_112_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_113_geneCall,0.00,0.01,0.08,0.01,0.00,0.00,0.19,0.00,0.01,0.00,9.70,1.00
circular_read_610_phanotate_114_geneCall,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.92,1.00
circular_read_610_phanotate_115_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_116_geneCall,0.00,0.08,0.00,0.00,0.01,0.01,0.02,0.00,0.00,0.24,9.63,1.00
circular_read_610_phanotate_117_geneCall,0.00,0.01,0.02,0.00,0.01,0.00,0.01,0.01,0.00,0.01,9.92,1.00
circular_read_610_phanotate_118_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,9.94,1.00
circular_read_610_phanotate_119_geneCall,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,9.98,1.00
circular_read_610_phanotate_120_geneCall,0.00,0.00,0.00,0.00,2.44,0.00,0.00,0.00,0.00,0.00,7.56,0.99
circular_read_610_phanotate_121_geneCall,0.00,0.01,0.01,0.01,0.08,0.02,0.03,0.00,0.04,0.00,9.81,1.00
circular_read_610_phanotate_122_geneCall,0.02,0.23,0.03,0.11,1.28,0.06,0.55,0.02,0.02,0.41,7.26,0.99
circular_read_610_phanotate_123_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
circular_read_610_phanotate_124_geneCall,0.00,0.04,0.01,0.00,0.02,3.06,0.03,0.00,0.13,0.27,6.44,0.98
circular_read_610_phanotate_125_geneCall,0.17,0.55,0.00,0.04,0.02,0.08,0.15,0.03,0.08,0.33,8.55,0.99
circular_read_610_phanotate_126_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_610_phanotate_127_geneCall,0.00,0.24,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.11,9.61,1.00
circular_read_641_phanotate_1_geneCall,0.00,0.02,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.09,9.85,1.00
circular_read_641_phanotate_2_geneCall,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,9.97,1.00
circular_read_641_phanotate_3_geneCall,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.00,9.98,1.00
circular_read_641_phanotate_4_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.97,1.00
circular_read_641_phanotate_5_geneCall,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,9.97,1.00
circular_read_641_phanotate_6_geneCall,0.00,0.10,0.01,0.04,0.01,0.01,0.08,0.00,0.01,0.41,9.33,1.00
circular_read_641_phanotate_7_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_641_phanotate_8_geneCall,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.01,0.00,9.93,1.00
circular_read_641_phanotate_9_geneCall,0.00,0.02,0.00,0.00,0.00,0.02,0.01,0.00,0.01,0.03,9.91,1.00
circular_read_641_phanotate_10_geneCall,0.00,0.02,0.00,0.00,0.00,0.04,0.01,0.00,0.00,0.00,9.92,1.00
circular_read_641_phanotate_11_geneCall,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,9.98,1.00
circular_read_641_phanotate_12_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
circular_read_662_phanotate_1_geneCall,0.03,0.63,0.17,0.12,0.05,0.07,0.43,0.01,0.29,0.04,8.15,0.99
circular_read_662_phanotate_2_geneCall,0.10,0.25,0.08,0.05,0.13,0.16,0.24,0.06,0.11,0.26,8.54,0.99
circular_read_662_phanotate_3_geneCall,0.02,2.55,0.01,0.03,0.01,0.01,0.02,0.01,0.00,0.15,7.18,0.99
circular_read_662_phanotate_4_geneCall,0.03,0.63,0.17,0.12,0.05,0.07,0.43,0.01,0.29,0.04,8.15,0.99
circular_read_662_phanotate_5_geneCall,0.10,0.25,0.08,0.05,0.13,0.16,0.24,0.06,0.11,0.26,8.54,0.99
circular_read_662_phanotate_6_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_662_phanotate_7_geneCall,0.00,0.18,0.03,0.16,0.34,0.02,0.09,0.01,0.08,0.02,9.07,1.00
circular_read_662_phanotate_8_geneCall,0.03,0.63,0.17,0.12,0.05,0.07,0.43,0.01,0.29,0.04,8.15,0.99
circular_read_662_phanotate_9_geneCall,0.10,0.25,0.08,0.05,0.13,0.16,0.24,0.06,0.11,0.26,8.54,0.99
circular_read_662_phanotate_10_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_662_phanotate_11_geneCall,0.00,0.18,0.03,0.16,0.34,0.02,0.09,0.01,0.08,0.02,9.07,1.00
circular_read_667_phanotate_1_geneCall,0.11,0.34,0.35,0.06,0.15,0.10,0.25,0.02,0.08,3.80,4.74,0.98
circular_read_667_phanotate_2_geneCall,0.01,1.57,0.01,0.01,0.05,0.14,0.15,0.03,0.01,0.08,7.94,0.99
circular_read_667_phanotate_3_geneCall,0.06,1.28,0.01,0.00,0.02,0.36,0.10,0.01,0.06,0.08,8.01,0.99
circular_read_667_phanotate_4_geneCall,0.00,0.02,0.03,0.00,0.01,0.02,0.05,0.05,0.02,0.02,9.79,1.00
circular_read_667_phanotate_5_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
circular_read_667_phanotate_6_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,9.98,1.00
circular_read_667_phanotate_7_geneCall,0.01,0.08,0.01,0.01,0.07,0.24,0.11,0.01,0.23,0.06,9.18,1.00
circular_read_667_phanotate_8_geneCall,0.13,0.21,0.01,0.01,0.02,0.03,0.15,0.01,0.04,0.07,9.32,1.00
circular_read_667_phanotate_9_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,9.97,1.00
circular_read_667_phanotate_10_geneCall,0.03,0.17,0.04,0.01,0.18,0.08,0.60,0.03,0.18,0.03,8.64,1.00
circular_read_667_phanotate_11_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.99,1.00
circular_read_69_phanotate_1_geneCall,0.15,0.58,0.22,0.38,0.63,0.60,0.72,0.14,1.82,0.21,4.55,0.98
circular_read_69_phanotate_2_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_69_phanotate_3_geneCall,0.23,0.44,0.32,0.13,0.15,0.24,0.40,0.14,0.14,0.19,7.61,0.99
circular_read_69_phanotate_4_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.99,1.00
circular_read_69_phanotate_5_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_69_phanotate_6_geneCall,0.14,0.76,0.17,0.18,0.54,2.64,0.93,0.11,1.49,0.22,2.83,0.96
circular_read_69_phanotate_7_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_69_phanotate_8_geneCall,0.23,0.44,0.32,0.13,0.15,0.24,0.40,0.14,0.14,0.19,7.61,0.99
circular_read_69_phanotate_9_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.99,1.00
circular_read_69_phanotate_10_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_69_phanotate_11_geneCall,0.02,0.37,0.01,0.01,0.13,5.01,0.16,0.01,0.08,0.12,4.08,0.93
circular_read_734_phanotate_1_geneCall,0.06,0.27,0.12,0.11,0.14,0.20,0.56,0.12,0.18,0.14,8.08,0.99
circular_read_734_phanotate_2_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_734_phanotate_3_geneCall,0.26,0.69,0.36,0.40,0.38,0.69,0.58,0.14,1.05,0.30,5.13,0.98
circular_read_734_phanotate_4_geneCall,0.00,0.03,0.00,0.00,0.02,0.00,0.01,0.00,0.00,0.05,9.88,1.00
circular_read_734_phanotate_5_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_752_phanotate_1_geneCall,0.12,0.15,1.00,0.30,0.18,0.26,1.57,0.05,5.21,0.07,1.10,0.83
circular_read_752_phanotate_2_geneCall,0.05,0.14,0.04,0.04,0.18,0.13,0.18,0.04,0.38,0.11,8.70,1.00
circular_read_752_phanotate_3_geneCall,0.34,0.51,0.63,0.19,1.27,0.01,1.46,0.02,0.03,1.50,4.04,0.97
circular_read_752_phanotate_4_geneCall,0.09,0.13,0.08,0.05,0.13,0.51,0.30,0.03,0.51,0.18,7.99,0.99
circular_read_752_phanotate_5_geneCall,0.00,0.02,0.00,0.00,0.02,0.04,0.00,0.00,0.00,1.25,8.67,1.00
circular_read_752_phanotate_6_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_752_phanotate_7_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_752_phanotate_8_geneCall,0.00,0.02,1.69,0.00,0.08,0.01,1.02,0.00,0.18,0.00,7.01,0.99
circular_read_752_phanotate_9_geneCall,0.14,0.33,1.95,0.51,0.21,0.32,1.11,0.23,3.41,0.33,1.43,0.67
circular_read_752_phanotate_10_geneCall,0.23,0.52,0.96,0.63,1.89,0.42,2.01,0.18,0.67,0.56,1.93,0.36
circular_read_752_phanotate_11_geneCall,0.07,0.37,0.10,0.15,0.35,0.50,0.49,0.34,0.49,0.22,6.93,0.99
circular_read_752_phanotate_12_geneCall,0.00,0.05,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,9.92,1.00
circular_read_752_phanotate_13_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_762_phanotate_1_geneCall,0.01,0.08,0.32,0.34,7.87,0.04,0.17,0.07,0.03,0.18,0.90,0.95
circular_read_762_phanotate_2_geneCall,0.03,0.08,0.02,0.02,0.11,0.07,0.12,0.04,0.16,0.09,9.25,1.00
circular_read_762_phanotate_3_geneCall,0.03,0.05,0.02,2.04,0.13,0.03,1.59,0.03,0.09,0.06,5.94,0.98
circular_read_762_phanotate_4_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_762_phanotate_5_geneCall,0.07,0.11,0.10,0.07,0.20,0.06,0.27,0.08,0.31,0.54,8.20,0.99
circular_read_762_phanotate_6_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
circular_read_762_phanotate_7_geneCall,0.01,0.08,0.32,0.34,7.87,0.04,0.17,0.07,0.03,0.18,0.90,0.95
circular_read_762_phanotate_8_geneCall,0.38,0.48,1.90,0.23,0.64,0.48,1.72,0.33,0.42,2.55,0.87,0.58
circular_read_762_phanotate_9_geneCall,0.45,0.64,0.32,0.70,0.84,1.42,1.66,0.30,0.96,0.29,2.43,0.96
circular_read_762_phanotate_10_geneCall,0.01,0.03,0.00,0.00,0.05,0.22,0.05,0.01,0.05,0.03,9.55,1.00
circular_read_762_phanotate_11_geneCall,0.33,0.72,0.30,0.71,0.26,2.45,1.13,0.15,2.32,0.33,1.29,0.82
circular_read_762_phanotate_12_geneCall,0.21,0.32,1.46,0.34,1.26,0.59,3.41,0.27,0.78,0.69,0.66,0.49
circular_read_762_phanotate_13_geneCall,0.13,0.62,0.18,0.07,0.17,0.64,0.37,0.09,0.32,2.79,4.62,0.98
circular_read_768_phanotate_1_geneCall,0.31,0.43,0.25,0.15,0.22,0.11,0.59,0.14,1.22,0.19,6.41,0.98
circular_read_768_phanotate_2_geneCall,0.02,0.08,0.02,0.01,0.02,0.03,0.04,0.01,0.02,1.40,8.37,0.99
circular_read_768_phanotate_3_geneCall,0.03,0.39,0.08,0.04,0.14,0.54,0.16,0.07,0.25,0.18,8.14,0.99
circular_read_768_phanotate_4_geneCall,0.02,0.78,0.05,0.05,0.09,0.14,0.18,0.03,0.03,0.13,8.51,0.99
circular_read_768_phanotate_5_geneCall,0.00,0.02,0.01,0.00,0.01,0.01,0.02,0.00,0.01,0.00,9.92,1.00
circular_read_768_phanotate_6_geneCall,0.02,0.08,0.02,0.01,0.02,0.03,0.04,0.01,0.02,1.40,8.37,0.99
circular_read_768_phanotate_7_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
circular_read_768_phanotate_8_geneCall,0.89,1.07,0.80,0.38,0.34,1.69,0.75,0.61,0.49,0.37,2.60,0.96
circular_read_768_phanotate_9_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
