V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,host
circular_pair_102,GIAP001_0014_d01_CNTG00001_10128_10455_SPACER10216,100,32,0,0,3364,3395,32,1,1.75e-10,62.2,Gilliamella apicola AW-TSA2_S12
circular_pair_1656,GIAP001_0037_d01_CNTG00035_298907_299608_SPACER298936,100,29,0,0,5593,5621,2,30,1.01e-08,56.4,Gilliamella apicola App4-10
circular_pair_1656,GIAP001_0037_d01_CNTG00035_298907_299608_SPACER298936,100,29,0,0,5593,5621,4,32,1.01e-08,56.4,Gilliamella apicola App4-10
circular_pair_2518,GIAP001_0091_d01_CNTG00058_3759_5252_SPACER4459,100,32,0,0,4162,4193,32,1,1.43e-10,62.2,Gilliamella apicola A-9-12_S11
circular_pair_2518,GIAP001_0091_d01_CNTG00058_3759_5252_SPACER4459,100,32,0,0,1477,1508,1,32,1.43e-10,62.2,Gilliamella apicola A-9-12_S11
circular_pair_2518,GIAP001_0052_d01_CNTG00047_3565_5058_SPACER4327,100,32,0,0,1477,1508,32,1,1.43e-10,62.2,Gilliamella apicola A-2-24_S10
circular_pair_2518,GIAP001_0052_d01_CNTG00047_3565_5058_SPACER4327,100,32,0,0,4162,4193,1,32,1.43e-10,62.2,Gilliamella apicola A-2-24_S10
circular_pair_2518,GIAP001_0009_d01_CNTG00026_218_1711_SPACER980,100,32,0,0,1477,1508,32,1,1.43e-10,62.2,Gilliamella apicola AW13_S29
circular_pair_2518,GIAP001_0009_d01_CNTG00026_218_1711_SPACER980,100,32,0,0,4162,4193,1,32,1.43e-10,62.2,Gilliamella apicola AW13_S29
circular_pair_2518,GIAP001_0017_d01_CNTG00007_97973_99466_SPACER98673,100,32,0,0,4162,4193,32,1,1.43e-10,62.2,Gilliamella apicola A-1-24_S9
circular_pair_2518,GIAP001_0017_d01_CNTG00007_97973_99466_SPACER98673,100,32,0,0,1477,1508,1,32,1.43e-10,62.2,Gilliamella apicola A-1-24_S9
circular_pair_2518,GIAP001_0041_d01_CNTG00004_181488_182981_SPACER182188,100,32,0,0,4162,4193,32,1,1.43e-10,62.2,Gilliamella apicola A-7-12_S13
circular_pair_2518,GIAP001_0041_d01_CNTG00004_181488_182981_SPACER182188,100,32,0,0,1477,1508,1,32,1.43e-10,62.2,Gilliamella apicola A-7-12_S13
circular_pair_2518,GIAP001_0022_d01_CNTG00031_1260_2144_SPACER1289,100,29,0,0,3305,3333,29,1,7.81e-09,56.4,Gilliamella apicola G5_S5
circular_pair_2518,GIAP001_0022_d01_CNTG00031_1260_2144_SPACER1289,100,29,0,0,2337,2365,1,29,7.81e-09,56.4,Gilliamella apicola G5_S5
circular_pair_2518,GIAP001_0022_d01_CNTG00013_5375_6075_SPACER5893,100,28,0,0,1314,1341,28,1,2.96e-08,54.5,Gilliamella apicola G5_S5
circular_pair_2518,GIAP001_0022_d01_CNTG00013_5375_6075_SPACER5893,100,28,0,0,4329,4356,1,28,2.96e-08,54.5,Gilliamella apicola G5_S5
circular_pair_2741,GIAP001_0010_d01_CNTG00003_123460_124627_SPACER123788,100,32,0,0,1977,2008,32,1,9.06e-11,62.2,Gilliamella apicola G4_S4
circular_pair_2741,GIAP001_0021_d01_CNTG00006_30591_34710_SPACER31780,100,29,0,0,1287,1315,29,1,4.94e-09,56.4,Gilliamella apicola Ga_182
circular_pair_3055,LASP001_0005_d01_CNTG00003_49890_50519_SPACER50388,100,30,0,0,1574,1603,1,30,1.7e-09,58.4,Lactobacillus sp. Bma5
circular_pair_3055,LASP001_0005_d01_CNTG00003_49890_50519_SPACER50388,100,30,0,0,3544,3573,1,30,1.7e-09,58.4,Lactobacillus sp. Bma5
circular_pair_3102,LAKU001_0002_c01_326400_328349_SPACER327426,100,30,0,0,3364,3393,30,1,2.84e-09,58.4,Lactobacillus kullabergensis Lb_186
circular_pair_3102,LASP001_0001_d01_CNTG00005_66_1817_SPACER102,100,29,0,0,3456,3484,2,30,1.08e-08,56.4,Lactobacillus sp. Hma2
circular_pair_3218,GIAP001_0021_d01_CNTG00012_216540_217289_SPACER217050,100,32,0,0,1086,1117,32,1,8.91e-11,62.2,Gilliamella apicola Ga_182
circular_pair_3245,BIAS001_0009_d01_CNTG00005_162380_168685_SPACER165057,100,34,0,0,3700,3733,34,1,8.71e-12,66.1,Bifidobacterium asteroides Bi_199
circular_pair_3362,BAAP001_0001_d01_CNTG00002_147579_148210_SPACER147945,100,30,0,0,9466,9495,30,1,4.1e-09,58.4,Bartonella apis PEB0150
circular_pair_3362,BAAP001_0001_d01_CNTG00002_147579_148210_SPACER147945,100,30,0,0,7386,7415,1,30,4.1e-09,58.4,Bartonella apis PEB0150
circular_pair_3362,BAAP001_0005_c01_2027625_2028122_SPACER2027859,100,30,0,0,7386,7415,30,1,4.1e-09,58.4,Bartonella apis BBC122
circular_pair_3362,BAAP001_0005_c01_2027625_2028122_SPACER2027859,100,30,0,0,9466,9495,1,30,4.1e-09,58.4,Bartonella apis BBC122
circular_pair_3375,GIAP001_0081_d01_CNTG00010_727928_730277_SPACER729850,100,32,0,0,824,855,1,32,1.6e-10,62.2,Gilliamella apicola Ga_178
circular_pair_3528,GIAP001_0022_d01_CNTG00031_1260_2144_SPACER1289,100,29,0,0,3266,3294,29,1,5.67e-09,56.4,Gilliamella apicola G5_S5
circular_pair_3549,GIAP001_0075_d01_CNTG00061_174_751_SPACER447,100,32,0,0,5127,5158,32,1,2.82e-10,62.2,Gilliamella apicola Choc4-2
circular_pair_3549,GIAP001_0075_d01_CNTG00061_174_751_SPACER447,100,32,0,0,851,882,1,32,2.82e-10,62.2,Gilliamella apicola Choc4-2
circular_pair_3549,GIAP001_0048_d01_CNTG00006_686_1080_SPACER959,100,32,0,0,8727,8758,32,1,2.82e-10,62.2,Gilliamella apicola Choc6-1
circular_pair_3549,GIAP001_0048_d01_CNTG00006_686_1080_SPACER959,100,32,0,0,7577,7608,1,32,2.82e-10,62.2,Gilliamella apicola Choc6-1
circular_pair_3549,GIAP001_0028_d01_CNTG00004_42117_42925_SPACER42445,100,32,0,0,7847,7878,32,1,2.82e-10,62.2,Gilliamella apicola Choc5-1
circular_pair_3549,GIAP001_0045_d01_CNTG00061_91_669_SPACER243,100,31,0,0,851,881,31,1,1.07e-09,60.3,Gilliamella apicola Choc3-5
circular_pair_3549,GIAP001_0045_d01_CNTG00061_91_669_SPACER243,100,31,0,0,5128,5158,1,31,1.07e-09,60.3,Gilliamella apicola Choc3-5
circular_pair_3549,GIAP001_0072_d01_CNTG00002_27725_28293_SPACER28173,100,31,0,0,3622,3652,2,32,1.07e-09,60.3,Gilliamella apicola AM1_S14
circular_pair_3551,BAAP001_0004_c01_1946329_1947227_SPACER1947093,100,28,0,0,1998,2025,31,4,2.04e-08,54.5,Bartonella apis BBC244
circular_pair_3551,BAAP001_0004_c01_1946329_1947227_SPACER1947093,100,28,0,0,1394,1421,4,31,2.04e-08,54.5,Bartonella apis BBC244
circular_read_240,GIAP001_0076_d01_CNTG00024_1269_1597_SPACER1358,100,29,0,0,8450,8478,29,1,1.27e-08,56.4,Gilliamella apicola A-4-12_S26
circular_read_240,GIAP001_0076_d01_CNTG00024_1269_1597_SPACER1358,100,29,0,0,1901,1929,1,29,1.27e-08,56.4,Gilliamella apicola A-4-12_S26
circular_read_536,GIAP001_0037_d01_CNTG00035_298907_299608_SPACER298936,100,32,0,0,2931,2962,1,32,5.07e-10,62.2,Gilliamella apicola App4-10
circular_read_536,GIAP001_0037_d01_CNTG00035_298907_299608_SPACER298936,100,32,0,0,2933,2964,1,32,5.07e-10,62.2,Gilliamella apicola App4-10
circular_read_536,GIAP001_0037_d01_CNTG00035_298907_299608_SPACER298936,100,31,0,0,2930,2960,2,32,1.92e-09,60.3,Gilliamella apicola App4-10
circular_read_536,GIAP001_0037_d01_CNTG00035_298907_299608_SPACER298936,100,30,0,0,2935,2964,1,30,7.28e-09,58.4,Gilliamella apicola App4-10
circular_read_536,GIAP001_0037_d01_CNTG00035_298907_299608_SPACER298936,100,29,0,0,2930,2958,4,32,2.76e-08,56.4,Gilliamella apicola App4-10
circular_read_536,GIAP001_0037_d01_CNTG00035_298907_299608_SPACER298936,100,28,0,0,2937,2964,1,28,1.05e-07,54.5,Gilliamella apicola App4-10
circular_read_667,GIAP001_0091_d01_CNTG00016_9370_10496_SPACER10070,100,32,0,0,2101,2132,1,32,8.46e-11,62.2,Gilliamella apicola A-9-12_S11
circular_read_667,GIAP001_0091_d01_CNTG00016_9370_10496_SPACER9460,100,32,0,0,2101,2132,1,32,8.46e-11,62.2,Gilliamella apicola A-9-12_S11
circular_read_667,GIAP001_0017_d01_CNTG00013_9370_10496_SPACER10070,100,32,0,0,2101,2132,1,32,8.46e-11,62.2,Gilliamella apicola A-1-24_S9
circular_read_667,GIAP001_0017_d01_CNTG00013_9370_10496_SPACER9460,100,32,0,0,2101,2132,1,32,8.46e-11,62.2,Gilliamella apicola A-1-24_S9
circular_read_667,GIAP001_0041_d01_CNTG00012_9362_10488_SPACER10062,100,32,0,0,2101,2132,1,32,8.46e-11,62.2,Gilliamella apicola A-7-12_S13
circular_read_667,GIAP001_0041_d01_CNTG00012_9362_10488_SPACER9452,100,32,0,0,2101,2132,1,32,8.46e-11,62.2,Gilliamella apicola A-7-12_S13
circular_read_667,GIAP001_0021_d01_CNTG00009_400723_400930_SPACER400871,100,32,0,0,416,447,1,32,8.46e-11,62.2,Gilliamella apicola Ga_182
circular_read_667,GIAP001_0051_d01_CNTG00008_9429_10372_SPACER9946,100,32,0,0,2101,2132,1,32,8.46e-11,62.2,Gilliamella apicola A8_S4
circular_read_667,GIAP001_0051_d01_CNTG00008_9429_10372_SPACER9519,100,32,0,0,2101,2132,1,32,8.46e-11,62.2,Gilliamella apicola A8_S4
circular_read_667,GIAP001_0052_d01_CNTG00006_9370_10496_SPACER10070,100,32,0,0,2101,2132,1,32,8.46e-11,62.2,Gilliamella apicola A-2-24_S10
circular_read_667,GIAP001_0052_d01_CNTG00006_9370_10496_SPACER9460,100,32,0,0,2101,2132,1,32,8.46e-11,62.2,Gilliamella apicola A-2-24_S10
circular_read_667,GIAP001_0009_d01_CNTG00006_2952_4078_SPACER3652,100,32,0,0,2101,2132,1,32,8.46e-11,62.2,Gilliamella apicola AW13_S29
circular_read_667,GIAP001_0009_d01_CNTG00006_2952_4078_SPACER3042,100,32,0,0,2101,2132,1,32,8.46e-11,62.2,Gilliamella apicola AW13_S29
circular_read_667,GIAP001_0084_d01_CNTG00091_165_1108_SPACER987,100,32,0,0,2101,2132,32,1,8.46e-11,62.2,Gilliamella apicola A9_S9
circular_read_667,GIAP001_0084_d01_CNTG00091_165_1108_SPACER560,100,32,0,0,2101,2132,32,1,8.46e-11,62.2,Gilliamella apicola A9_S9
